Name,Date time,Maximum Temperature,Minimum Temperature,Temperature,Heat Index,Precipitation,Snow,Snow Depth,Wind Speed,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Conditions
"Rajgangpur, Rajagangapur(P), Odisha, India",08/26/2019,28.1,24.4,26.6,33.7,28,0,0,3.6,194.3,4,95.4,90.86,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/27/2019,29.3,25.7,27.1,37,0,0,0,11.2,214.44,4.4,96.3,87.96,Overcast
"Rajgangpur, Rajagangapur(P), Odisha, India",08/28/2019,31.1,26.1,28.7,37.9,0,0,0,9.4,210.44,4.5,77,78.15,Overcast
"Rajgangpur, Rajagangapur(P), Odisha, India",08/29/2019,32.1,26.1,28.1,39.3,21,0,0,7.6,146,3.8,78.9,84.3,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/30/2019,32.1,25.7,29.6,41,2,0,0,1,115,4.4,75.2,78.34,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",08/31/2019,33.2,27.1,30,42.3,0,0,0,5.4,90,4.2,75,77.31,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",09-01-2019,34.2,26.7,31.5,40.7,4,0,0,1,90,4.6,69.1,67.91,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-02-2019,33.1,25.1,29.2,42.3,95.8,0,0,1,70,4.4,87.1,79.16,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-03-2019,33.1,26,29,40.7,1,0,0,1,90,4.2,93.8,82.08,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-04-2019,33.1,26.7,30.2,40.8,2,0,0,3.6,155.5,4.4,84.6,74.67,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-05-2019,32.1,25.9,29.3,42.4,41.3,0,0,3.6,63.33,4.6,89.9,79.86,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-06-2019,30.4,26.7,28.1,37.8,18,0,0,3.6,50,4.4,92.4,85.19,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-07-2019,27.1,26.1,26.6,31.4,95,0,0,7.6,112,3.5,98.8,91.36,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-08-2019,28.2,24.8,26.5,33.3,29.62,0,0,11.2,187.33,3.8,98.2,90.25,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-09-2019,32.1,25.9,28.6,39.3,4,0,0,11.2,202.75,4.7,78.8,79.93,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-10-2019,31.2,26.1,28.1,38.8,14,0,0,11.2,208.89,4.1,90.3,83.4,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-11-2019,30.1,25.7,27.4,37.6,22,0,0,9.4,182.25,3.8,98.8,88.83,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09-12-2019,27.6,24.8,26.3,31.4,149.94,0,0,11.2,194.29,4,99.3,90.47,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09/13/2019,31.1,25.1,27.9,36.7,18,0,0,11.2,202.38,4.5,90.5,81.76,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09/14/2019,32.1,25.7,29.3,39.3,4,0,0,11.2,211.08,4.8,70.8,76.51,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",09/15/2019,33.1,26.7,30.1,42.3,0,0,0,7.6,188.1,4.4,64.7,75.45,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",09/16/2019,33.1,26.4,29.4,42.3,0,0,0,3.6,125,4.2,59.7,79.25,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",09/17/2019,33.4,26.1,29.9,40.7,0,0,0,11.2,96.92,5,42.1,73.51,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",09/18/2019,32.1,25.9,27.9,36.9,2,0,0,6,61.6,4.5,65.2,81.23,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",09/19/2019,32.4,25.2,28.2,39.3,10,0,0,3.6,65.2,4.5,78,79.57,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09/20/2019,32.7,25.2,29,38.4,46,0,0,7.6,156,4.3,65.8,75.81,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",09/21/2019,33.6,25.4,29.5,39.2,0,0,0,4.4,134,4.4,39,72.34,Partially cloudy
"Rajgangpur, Rajagangapur(P), Odisha, India",09/22/2019,33.1,24.1,29.2,42.8,23,0,0,5.4,112.75,4.1,62.8,76.32,"Rain, Partially cloudy"
"Rajgangpur, Rajagangapur(P), Odisha, India",09/23/2019,33.1,25.2,28.4,40.7,1.28,0,0,11.2,95.5,4.1,82.8,78.86,"Rain, Overcast"
"Rajgangpur, Rajagangapur(P), Odisha, India",09/24/2019,31.1,24.9,27,37.2,38.24,0,0,7.6,58.29,4.1,84.2,87.14,"Rain, Overcast"
